t_global,hour,local_hour,thermal_demand_kw
4775,4775,23,29.09443568917445
4776,4776,0,19.39629045944963
4777,4777,1,16.163575382874694
4778,4778,2,16.163575382874694
4779,4779,3,16.163575382874694
4780,4780,4,19.39629045944963
4781,4781,5,35.55986584232433
4782,4782,6,54.95615630177396
4783,4783,7,64.65430153149877
4784,4784,8,64.65430153149877
4785,4785,9,54.95615630177396
4786,4786,10,48.49072614862408
4787,4787,11,45.258011072049136
4788,4788,12,45.258011072049136
4789,4789,13,45.258011072049136
4790,4790,14,48.49072614862408
4791,4791,15,51.723441225199025
4792,4792,16,58.1888713783489
4793,4793,17,64.65430153149877
4794,4794,18,64.65430153149877
4795,4795,19,64.65430153149877
4796,4796,20,64.65430153149877
4797,4797,21,58.1888713783489
4798,4798,22,45.258011072049136
4799,4799,23,29.09443568917445
4800,4800,0,19.39629045944963
4801,4801,1,16.163575382874694
4802,4802,2,16.163575382874694
4803,4803,3,16.163575382874694
4804,4804,4,19.39629045944963
4805,4805,5,35.55986584232433
4806,4806,6,54.95615630177396
4807,4807,7,64.65430153149877
4808,4808,8,64.65430153149877
4809,4809,9,54.95615630177396
4810,4810,10,48.49072614862408
4811,4811,11,45.258011072049136
4812,4812,12,45.258011072049136
4813,4813,13,45.258011072049136
4814,4814,14,48.49072614862408
4815,4815,15,51.723441225199025
4816,4816,16,58.1888713783489
4817,4817,17,64.65430153149877
4818,4818,18,64.65430153149877
4819,4819,19,64.65430153149877
4820,4820,20,64.65430153149877
4821,4821,21,58.1888713783489
4822,4822,22,45.258011072049136
4823,4823,23,29.09443568917445
4824,4824,0,19.39629045944963
4825,4825,1,16.163575382874694
4826,4826,2,16.163575382874694
4827,4827,3,16.163575382874694
4828,4828,4,19.39629045944963
4829,4829,5,35.55986584232433
4830,4830,6,54.95615630177396
4831,4831,7,64.65430153149877
4832,4832,8,64.65430153149877
4833,4833,9,54.95615630177396
4834,4834,10,48.49072614862408
4835,4835,11,45.258011072049136
4836,4836,12,45.258011072049136
4837,4837,13,45.258011072049136
4838,4838,14,48.49072614862408
4839,4839,15,51.723441225199025
4840,4840,16,58.1888713783489
4841,4841,17,64.65430153149877
4842,4842,18,64.65430153149877
4843,4843,19,64.65430153149877
4844,4844,20,64.65430153149877
4845,4845,21,58.1888713783489
4846,4846,22,45.258011072049136
4847,4847,23,29.09443568917445
4848,4848,0,19.39629045944963
4849,4849,1,16.163575382874694
4850,4850,2,16.163575382874694
4851,4851,3,16.163575382874694
4852,4852,4,19.39629045944963
4853,4853,5,35.55986584232433
4854,4854,6,54.95615630177396
4855,4855,7,64.65430153149877
4856,4856,8,64.65430153149877
4857,4857,9,54.95615630177396
4858,4858,10,48.49072614862408
4859,4859,11,45.258011072049136
4860,4860,12,45.258011072049136
4861,4861,13,45.258011072049136
4862,4862,14,48.49072614862408
4863,4863,15,51.723441225199025
4864,4864,16,58.1888713783489
4865,4865,17,64.65430153149877
4866,4866,18,64.65430153149877
4867,4867,19,64.65430153149877
4868,4868,20,64.65430153149877
4869,4869,21,58.1888713783489
4870,4870,22,45.258011072049136
4871,4871,23,29.09443568917445
4872,4872,0,19.39629045944963
4873,4873,1,16.163575382874694
4874,4874,2,16.163575382874694
4875,4875,3,16.163575382874694
4876,4876,4,19.39629045944963
4877,4877,5,35.55986584232433
4878,4878,6,54.95615630177396
4879,4879,7,64.65430153149877
4880,4880,8,64.65430153149877
4881,4881,9,54.95615630177396
4882,4882,10,48.49072614862408
4883,4883,11,45.258011072049136
4884,4884,12,45.258011072049136
4885,4885,13,45.258011072049136
4886,4886,14,48.49072614862408
4887,4887,15,51.723441225199025
4888,4888,16,58.1888713783489
4889,4889,17,64.65430153149877
4890,4890,18,64.65430153149877
4891,4891,19,64.65430153149877
4892,4892,20,64.65430153149877
4893,4893,21,58.1888713783489
4894,4894,22,45.258011072049136
4895,4895,23,29.09443568917445
4896,4896,0,19.39629045944963
4897,4897,1,16.163575382874694
4898,4898,2,16.163575382874694
4899,4899,3,16.163575382874694
4900,4900,4,19.39629045944963
4901,4901,5,35.55986584232433
4902,4902,6,54.95615630177396
4903,4903,7,64.65430153149877
4904,4904,8,64.65430153149877
4905,4905,9,54.95615630177396
4906,4906,10,48.49072614862408
4907,4907,11,45.258011072049136
4908,4908,12,45.258011072049136
4909,4909,13,45.258011072049136
4910,4910,14,48.49072614862408
4911,4911,15,51.723441225199025
4912,4912,16,58.1888713783489
4913,4913,17,64.65430153149877
4914,4914,18,64.65430153149877
4915,4915,19,64.65430153149877
4916,4916,20,64.65430153149877
4917,4917,21,58.1888713783489
4918,4918,22,45.258011072049136
4919,4919,23,29.09443568917445
4920,4920,0,19.39629045944963
4921,4921,1,16.163575382874694
4922,4922,2,16.163575382874694
4923,4923,3,16.163575382874694
4924,4924,4,19.39629045944963
4925,4925,5,35.55986584232433
4926,4926,6,54.95615630177396
4927,4927,7,64.65430153149877
4928,4928,8,64.65430153149877
4929,4929,9,54.95615630177396
4930,4930,10,48.49072614862408
4931,4931,11,45.258011072049136
4932,4932,12,45.258011072049136
4933,4933,13,45.258011072049136
4934,4934,14,48.49072614862408
4935,4935,15,51.723441225199025
4936,4936,16,58.1888713783489
4937,4937,17,64.65430153149877
4938,4938,18,64.65430153149877
4939,4939,19,64.65430153149877
4940,4940,20,64.65430153149877
4941,4941,21,58.1888713783489
4942,4942,22,45.258011072049136
4943,4943,23,29.09443568917445
4944,4944,0,19.39629045944963
4945,4945,1,16.163575382874694
4946,4946,2,16.163575382874694
4947,4947,3,16.163575382874694
4948,4948,4,19.39629045944963
4949,4949,5,35.55986584232433
4950,4950,6,54.95615630177396
4951,4951,7,64.65430153149877
4952,4952,8,64.65430153149877
4953,4953,9,54.95615630177396
4954,4954,10,48.49072614862408
4955,4955,11,45.258011072049136
4956,4956,12,45.258011072049136
4957,4957,13,45.258011072049136
4958,4958,14,48.49072614862408
4959,4959,15,51.723441225199025
4960,4960,16,58.1888713783489
4961,4961,17,64.65430153149877
4962,4962,18,64.65430153149877
4963,4963,19,64.65430153149877
4964,4964,20,64.65430153149877
4965,4965,21,58.1888713783489
4966,4966,22,45.258011072049136
4967,4967,23,29.09443568917445
4968,4968,0,19.39629045944963
4969,4969,1,16.163575382874694
4970,4970,2,16.163575382874694
4971,4971,3,16.163575382874694
4972,4972,4,19.39629045944963
4973,4973,5,35.55986584232433
4974,4974,6,54.95615630177396
4975,4975,7,64.65430153149877
4976,4976,8,64.65430153149877
4977,4977,9,54.95615630177396
4978,4978,10,48.49072614862408
4979,4979,11,45.258011072049136
4980,4980,12,45.258011072049136
4981,4981,13,45.258011072049136
4982,4982,14,48.49072614862408
4983,4983,15,51.723441225199025
4984,4984,16,58.1888713783489
4985,4985,17,64.65430153149877
4986,4986,18,64.65430153149877
4987,4987,19,64.65430153149877
4988,4988,20,64.65430153149877
4989,4989,21,58.1888713783489
4990,4990,22,45.258011072049136
4991,4991,23,29.09443568917445
4992,4992,0,19.39629045944963
4993,4993,1,16.163575382874694
4994,4994,2,16.163575382874694
4995,4995,3,16.163575382874694
4996,4996,4,19.39629045944963
4997,4997,5,35.55986584232433
4998,4998,6,54.95615630177396
4999,4999,7,64.65430153149877
5000,5000,8,64.65430153149877
5001,5001,9,54.95615630177396
5002,5002,10,48.49072614862408
5003,5003,11,45.258011072049136
5004,5004,12,45.258011072049136
5005,5005,13,45.258011072049136
5006,5006,14,48.49072614862408
5007,5007,15,51.723441225199025
5008,5008,16,58.1888713783489
5009,5009,17,64.65430153149877
5010,5010,18,64.65430153149877
5011,5011,19,64.65430153149877
5012,5012,20,64.65430153149877
5013,5013,21,58.1888713783489
5014,5014,22,45.258011072049136
5015,5015,23,29.09443568917445
5016,5016,0,19.39629045944963
5017,5017,1,16.163575382874694
5018,5018,2,16.163575382874694
5019,5019,3,16.163575382874694
5020,5020,4,19.39629045944963
5021,5021,5,35.55986584232433
5022,5022,6,54.95615630177396
5023,5023,7,64.65430153149877
5024,5024,8,64.65430153149877
5025,5025,9,54.95615630177396
5026,5026,10,48.49072614862408
5027,5027,11,45.258011072049136
5028,5028,12,45.258011072049136
5029,5029,13,45.258011072049136
5030,5030,14,48.49072614862408
5031,5031,15,51.723441225199025
5032,5032,16,58.1888713783489
5033,5033,17,64.65430153149877
5034,5034,18,64.65430153149877
5035,5035,19,64.65430153149877
5036,5036,20,64.65430153149877
5037,5037,21,58.1888713783489
5038,5038,22,45.258011072049136
5039,5039,23,29.09443568917445
5040,5040,0,19.39629045944963
5041,5041,1,16.163575382874694
5042,5042,2,16.163575382874694
5043,5043,3,16.163575382874694
5044,5044,4,19.39629045944963
5045,5045,5,35.55986584232433
5046,5046,6,54.95615630177396
5047,5047,7,64.65430153149877
5048,5048,8,64.65430153149877
5049,5049,9,54.95615630177396
5050,5050,10,48.49072614862408
5051,5051,11,45.258011072049136
5052,5052,12,45.258011072049136
5053,5053,13,45.258011072049136
5054,5054,14,48.49072614862408
5055,5055,15,51.723441225199025
5056,5056,16,58.1888713783489
5057,5057,17,64.65430153149877
5058,5058,18,64.65430153149877
5059,5059,19,64.65430153149877
5060,5060,20,64.65430153149877
5061,5061,21,58.1888713783489
5062,5062,22,45.258011072049136
5063,5063,23,29.09443568917445
5064,5064,0,19.39629045944963
5065,5065,1,16.163575382874694
5066,5066,2,16.163575382874694
5067,5067,3,16.163575382874694
5068,5068,4,19.39629045944963
5069,5069,5,35.55986584232433
5070,5070,6,54.95615630177396
5071,5071,7,64.65430153149877
5072,5072,8,64.65430153149877
5073,5073,9,54.95615630177396
5074,5074,10,48.49072614862408
5075,5075,11,45.258011072049136
5076,5076,12,45.258011072049136
5077,5077,13,45.258011072049136
5078,5078,14,48.49072614862408
5079,5079,15,51.723441225199025
5080,5080,16,58.1888713783489
5081,5081,17,64.65430153149877
5082,5082,18,64.65430153149877
5083,5083,19,64.65430153149877
5084,5084,20,64.65430153149877
5085,5085,21,58.1888713783489
5086,5086,22,45.258011072049136
5087,5087,23,29.09443568917445
5088,5088,0,19.39629045944963
5089,5089,1,16.163575382874694
5090,5090,2,16.163575382874694
5091,5091,3,16.163575382874694
5092,5092,4,19.39629045944963
5093,5093,5,35.55986584232433
5094,5094,6,54.95615630177396
5095,5095,7,64.65430153149877
5096,5096,8,64.65430153149877
5097,5097,9,54.95615630177396
5098,5098,10,48.49072614862408
5099,5099,11,45.258011072049136
5100,5100,12,45.258011072049136
5101,5101,13,45.258011072049136
5102,5102,14,48.49072614862408
5103,5103,15,51.723441225199025
5104,5104,16,58.1888713783489
5105,5105,17,64.65430153149877
5106,5106,18,64.65430153149877
5107,5107,19,64.65430153149877
5108,5108,20,64.65430153149877
5109,5109,21,58.1888713783489
5110,5110,22,45.258011072049136
5111,5111,23,29.09443568917445
5112,5112,0,19.39629045944963
5113,5113,1,16.163575382874694
5114,5114,2,16.163575382874694
5115,5115,3,16.163575382874694
5116,5116,4,19.39629045944963
5117,5117,5,35.55986584232433
5118,5118,6,54.95615630177396
5119,5119,7,64.65430153149877
5120,5120,8,64.65430153149877
5121,5121,9,54.95615630177396
5122,5122,10,48.49072614862408
5123,5123,11,45.258011072049136
5124,5124,12,45.258011072049136
5125,5125,13,45.258011072049136
5126,5126,14,48.49072614862408
5127,5127,15,51.723441225199025
5128,5128,16,58.1888713783489
5129,5129,17,64.65430153149877
5130,5130,18,64.65430153149877
5131,5131,19,64.65430153149877
5132,5132,20,64.65430153149877
5133,5133,21,58.1888713783489
5134,5134,22,45.258011072049136
5135,5135,23,29.09443568917445
5136,5136,0,19.39629045944963
5137,5137,1,16.163575382874694
5138,5138,2,16.163575382874694
5139,5139,3,16.163575382874694
5140,5140,4,19.39629045944963
5141,5141,5,35.55986584232433
5142,5142,6,54.95615630177396
5143,5143,7,64.65430153149877
5144,5144,8,64.65430153149877
5145,5145,9,54.95615630177396
5146,5146,10,48.49072614862408
5147,5147,11,45.258011072049136
5148,5148,12,45.258011072049136
5149,5149,13,45.258011072049136
5150,5150,14,48.49072614862408
5151,5151,15,51.723441225199025
5152,5152,16,58.1888713783489
5153,5153,17,64.65430153149877
5154,5154,18,64.65430153149877
5155,5155,19,64.65430153149877
5156,5156,20,64.65430153149877
5157,5157,21,58.1888713783489
5158,5158,22,45.258011072049136
5159,5159,23,29.09443568917445
5160,5160,0,19.39629045944963
5161,5161,1,16.163575382874694
5162,5162,2,16.163575382874694
5163,5163,3,16.163575382874694
5164,5164,4,19.39629045944963
5165,5165,5,35.55986584232433
5166,5166,6,54.95615630177396
5167,5167,7,64.65430153149877
5168,5168,8,64.65430153149877
5169,5169,9,54.95615630177396
5170,5170,10,48.49072614862408
5171,5171,11,45.258011072049136
5172,5172,12,45.258011072049136
5173,5173,13,45.258011072049136
5174,5174,14,48.49072614862408
5175,5175,15,51.723441225199025
5176,5176,16,58.1888713783489
5177,5177,17,64.65430153149877
5178,5178,18,64.65430153149877
5179,5179,19,64.65430153149877
5180,5180,20,64.65430153149877
5181,5181,21,58.1888713783489
5182,5182,22,45.258011072049136
5183,5183,23,29.09443568917445
5184,5184,0,19.39629045944963
5185,5185,1,16.163575382874694
5186,5186,2,16.163575382874694
5187,5187,3,16.163575382874694
5188,5188,4,19.39629045944963
5189,5189,5,35.55986584232433
5190,5190,6,54.95615630177396
5191,5191,7,64.65430153149877
5192,5192,8,64.65430153149877
5193,5193,9,54.95615630177396
5194,5194,10,48.49072614862408
5195,5195,11,45.258011072049136
5196,5196,12,45.258011072049136
5197,5197,13,45.258011072049136
5198,5198,14,48.49072614862408
5199,5199,15,51.723441225199025
5200,5200,16,58.1888713783489
5201,5201,17,64.65430153149877
5202,5202,18,64.65430153149877
5203,5203,19,64.65430153149877
5204,5204,20,64.65430153149877
5205,5205,21,58.1888713783489
5206,5206,22,45.258011072049136
5207,5207,23,29.09443568917445
5208,5208,0,19.39629045944963
5209,5209,1,16.163575382874694
5210,5210,2,16.163575382874694
5211,5211,3,16.163575382874694
5212,5212,4,19.39629045944963
5213,5213,5,35.55986584232433
5214,5214,6,54.95615630177396
5215,5215,7,64.65430153149877
5216,5216,8,64.65430153149877
5217,5217,9,54.95615630177396
5218,5218,10,48.49072614862408
5219,5219,11,45.258011072049136
5220,5220,12,45.258011072049136
5221,5221,13,45.258011072049136
5222,5222,14,48.49072614862408
5223,5223,15,51.723441225199025
5224,5224,16,58.1888713783489
5225,5225,17,64.65430153149877
5226,5226,18,64.65430153149877
5227,5227,19,64.65430153149877
5228,5228,20,64.65430153149877
5229,5229,21,58.1888713783489
5230,5230,22,45.258011072049136
5231,5231,23,29.09443568917445
5232,5232,0,19.39629045944963
5233,5233,1,16.163575382874694
5234,5234,2,16.163575382874694
5235,5235,3,16.163575382874694
5236,5236,4,19.39629045944963
5237,5237,5,35.55986584232433
5238,5238,6,54.95615630177396
5239,5239,7,64.65430153149877
5240,5240,8,64.65430153149877
5241,5241,9,54.95615630177396
5242,5242,10,48.49072614862408
5243,5243,11,45.258011072049136
5244,5244,12,45.258011072049136
5245,5245,13,45.258011072049136
5246,5246,14,48.49072614862408
5247,5247,15,51.723441225199025
5248,5248,16,58.1888713783489
5249,5249,17,64.65430153149877
5250,5250,18,64.65430153149877
5251,5251,19,64.65430153149877
5252,5252,20,64.65430153149877
5253,5253,21,58.1888713783489
5254,5254,22,45.258011072049136
5255,5255,23,29.09443568917445
5256,5256,0,19.39629045944963
5257,5257,1,16.163575382874694
5258,5258,2,16.163575382874694
5259,5259,3,16.163575382874694
5260,5260,4,19.39629045944963
5261,5261,5,35.55986584232433
5262,5262,6,54.95615630177396
5263,5263,7,64.65430153149877
5264,5264,8,64.65430153149877
5265,5265,9,54.95615630177396
5266,5266,10,48.49072614862408
5267,5267,11,45.258011072049136
5268,5268,12,45.258011072049136
5269,5269,13,45.258011072049136
5270,5270,14,48.49072614862408
5271,5271,15,51.723441225199025
5272,5272,16,58.1888713783489
5273,5273,17,64.65430153149877
5274,5274,18,64.65430153149877
5275,5275,19,64.65430153149877
5276,5276,20,64.65430153149877
5277,5277,21,58.1888713783489
5278,5278,22,45.258011072049136
5279,5279,23,29.09443568917445
5280,5280,0,19.39629045944963
5281,5281,1,16.163575382874694
5282,5282,2,16.163575382874694
5283,5283,3,16.163575382874694
5284,5284,4,19.39629045944963
5285,5285,5,35.55986584232433
5286,5286,6,54.95615630177396
5287,5287,7,64.65430153149877
5288,5288,8,64.65430153149877
5289,5289,9,54.95615630177396
5290,5290,10,48.49072614862408
5291,5291,11,45.258011072049136
5292,5292,12,45.258011072049136
5293,5293,13,45.258011072049136
5294,5294,14,48.49072614862408
5295,5295,15,51.723441225199025
5296,5296,16,58.1888713783489
5297,5297,17,64.65430153149877
5298,5298,18,64.65430153149877
5299,5299,19,64.65430153149877
5300,5300,20,64.65430153149877
5301,5301,21,58.1888713783489
5302,5302,22,45.258011072049136
5303,5303,23,29.09443568917445
5304,5304,0,19.39629045944963
5305,5305,1,16.163575382874694
5306,5306,2,16.163575382874694
5307,5307,3,16.163575382874694
5308,5308,4,19.39629045944963
5309,5309,5,35.55986584232433
5310,5310,6,54.95615630177396
5311,5311,7,64.65430153149877
5312,5312,8,64.65430153149877
5313,5313,9,54.95615630177396
5314,5314,10,48.49072614862408
5315,5315,11,45.258011072049136
5316,5316,12,45.258011072049136
5317,5317,13,45.258011072049136
5318,5318,14,48.49072614862408
5319,5319,15,51.723441225199025
5320,5320,16,58.1888713783489
5321,5321,17,64.65430153149877
5322,5322,18,64.65430153149877
5323,5323,19,64.65430153149877
5324,5324,20,64.65430153149877
5325,5325,21,58.1888713783489
5326,5326,22,45.258011072049136
5327,5327,23,29.09443568917445
5328,5328,0,19.39629045944963
5329,5329,1,16.163575382874694
5330,5330,2,16.163575382874694
5331,5331,3,16.163575382874694
5332,5332,4,19.39629045944963
5333,5333,5,35.55986584232433
5334,5334,6,54.95615630177396
5335,5335,7,64.65430153149877
5336,5336,8,64.65430153149877
5337,5337,9,54.95615630177396
5338,5338,10,48.49072614862408
5339,5339,11,45.258011072049136
5340,5340,12,45.258011072049136
5341,5341,13,45.258011072049136
5342,5342,14,48.49072614862408
5343,5343,15,51.723441225199025
5344,5344,16,58.1888713783489
5345,5345,17,64.65430153149877
5346,5346,18,64.65430153149877
5347,5347,19,64.65430153149877
5348,5348,20,64.65430153149877
5349,5349,21,58.1888713783489
5350,5350,22,45.258011072049136
5351,5351,23,29.09443568917445
5352,5352,0,19.39629045944963
5353,5353,1,16.163575382874694
5354,5354,2,16.163575382874694
5355,5355,3,16.163575382874694
5356,5356,4,19.39629045944963
5357,5357,5,35.55986584232433
5358,5358,6,54.95615630177396
5359,5359,7,64.65430153149877
5360,5360,8,64.65430153149877
5361,5361,9,54.95615630177396
5362,5362,10,48.49072614862408
5363,5363,11,45.258011072049136
5364,5364,12,45.258011072049136
5365,5365,13,45.258011072049136
5366,5366,14,48.49072614862408
5367,5367,15,51.723441225199025
5368,5368,16,58.1888713783489
5369,5369,17,64.65430153149877
5370,5370,18,64.65430153149877
5371,5371,19,64.65430153149877
5372,5372,20,64.65430153149877
5373,5373,21,58.1888713783489
5374,5374,22,45.258011072049136
5375,5375,23,29.09443568917445
5376,5376,0,19.39629045944963
5377,5377,1,16.163575382874694
5378,5378,2,16.163575382874694
5379,5379,3,16.163575382874694
5380,5380,4,19.39629045944963
5381,5381,5,35.55986584232433
5382,5382,6,54.95615630177396
5383,5383,7,64.65430153149877
5384,5384,8,64.65430153149877
5385,5385,9,54.95615630177396
5386,5386,10,48.49072614862408
5387,5387,11,45.258011072049136
5388,5388,12,45.258011072049136
5389,5389,13,45.258011072049136
5390,5390,14,48.49072614862408
5391,5391,15,51.723441225199025
5392,5392,16,58.1888713783489
5393,5393,17,64.65430153149877
5394,5394,18,64.65430153149877
5395,5395,19,64.65430153149877
5396,5396,20,64.65430153149877
5397,5397,21,58.1888713783489
5398,5398,22,45.258011072049136
5399,5399,23,29.09443568917445
5400,5400,0,19.39629045944963
5401,5401,1,16.163575382874694
5402,5402,2,16.163575382874694
5403,5403,3,16.163575382874694
5404,5404,4,19.39629045944963
5405,5405,5,35.55986584232433
5406,5406,6,54.95615630177396
5407,5407,7,64.65430153149877
5408,5408,8,64.65430153149877
5409,5409,9,54.95615630177396
5410,5410,10,48.49072614862408
5411,5411,11,45.258011072049136
5412,5412,12,45.258011072049136
5413,5413,13,45.258011072049136
5414,5414,14,48.49072614862408
5415,5415,15,51.723441225199025
5416,5416,16,58.1888713783489
5417,5417,17,64.65430153149877
5418,5418,18,64.65430153149877
5419,5419,19,64.65430153149877
5420,5420,20,64.65430153149877
5421,5421,21,58.1888713783489
5422,5422,22,45.258011072049136
5423,5423,23,29.09443568917445
5424,5424,0,19.39629045944963
5425,5425,1,16.163575382874694
5426,5426,2,16.163575382874694
5427,5427,3,16.163575382874694
5428,5428,4,19.39629045944963
5429,5429,5,35.55986584232433
5430,5430,6,54.95615630177396
5431,5431,7,64.65430153149877
5432,5432,8,64.65430153149877
5433,5433,9,54.95615630177396
5434,5434,10,48.49072614862408
5435,5435,11,45.258011072049136
5436,5436,12,45.258011072049136
5437,5437,13,45.258011072049136
5438,5438,14,48.49072614862408
5439,5439,15,51.723441225199025
5440,5440,16,58.1888713783489
5441,5441,17,64.65430153149877
5442,5442,18,64.65430153149877
5443,5443,19,64.65430153149877
5444,5444,20,64.65430153149877
5445,5445,21,58.1888713783489
5446,5446,22,45.258011072049136
5447,5447,23,29.09443568917445
5448,5448,0,19.39629045944963
5449,5449,1,16.163575382874694
5450,5450,2,16.163575382874694
5451,5451,3,16.163575382874694
5452,5452,4,19.39629045944963
5453,5453,5,35.55986584232433
5454,5454,6,54.95615630177396
5455,5455,7,64.65430153149877
5456,5456,8,64.65430153149877
5457,5457,9,54.95615630177396
5458,5458,10,48.49072614862408
5459,5459,11,45.258011072049136
5460,5460,12,45.258011072049136
5461,5461,13,45.258011072049136
5462,5462,14,48.49072614862408
5463,5463,15,51.723441225199025
5464,5464,16,58.1888713783489
5465,5465,17,64.65430153149877
5466,5466,18,64.65430153149877
5467,5467,19,64.65430153149877
5468,5468,20,64.65430153149877
5469,5469,21,58.1888713783489
5470,5470,22,45.258011072049136
5471,5471,23,29.09443568917445
5472,5472,0,19.39629045944963
5473,5473,1,16.163575382874694
5474,5474,2,16.163575382874694
5475,5475,3,16.163575382874694
5476,5476,4,19.39629045944963
5477,5477,5,35.55986584232433
5478,5478,6,54.95615630177396
5479,5479,7,64.65430153149877
5480,5480,8,64.65430153149877
5481,5481,9,54.95615630177396
5482,5482,10,48.49072614862408
5483,5483,11,45.258011072049136
5484,5484,12,45.258011072049136
5485,5485,13,45.258011072049136
5486,5486,14,48.49072614862408
5487,5487,15,51.723441225199025
5488,5488,16,58.1888713783489
5489,5489,17,64.65430153149877
5490,5490,18,64.65430153149877
5491,5491,19,64.65430153149877
5492,5492,20,64.65430153149877
5493,5493,21,58.1888713783489
5494,5494,22,45.258011072049136
5495,5495,23,29.09443568917445
5496,5496,0,19.39629045944963
5497,5497,1,16.163575382874694
5498,5498,2,16.163575382874694
5499,5499,3,16.163575382874694
5500,5500,4,19.39629045944963
5501,5501,5,35.55986584232433
5502,5502,6,54.95615630177396
5503,5503,7,64.65430153149877
5504,5504,8,64.65430153149877
5505,5505,9,54.95615630177396
5506,5506,10,48.49072614862408
5507,5507,11,45.258011072049136
5508,5508,12,45.258011072049136
5509,5509,13,45.258011072049136
5510,5510,14,48.49072614862408
5511,5511,15,51.723441225199025
5512,5512,16,58.1888713783489
5513,5513,17,64.65430153149877
5514,5514,18,64.65430153149877
5515,5515,19,64.65430153149877
5516,5516,20,64.65430153149877
5517,5517,21,58.1888713783489
5518,5518,22,45.258011072049136
5519,5519,23,29.09443568917445
5520,5520,0,19.39629045944963
5521,5521,1,16.163575382874694
5522,5522,2,16.163575382874694
5523,5523,3,16.163575382874694
5524,5524,4,19.39629045944963
5525,5525,5,35.55986584232433
5526,5526,6,54.95615630177396
5527,5527,7,64.65430153149877
5528,5528,8,64.65430153149877
5529,5529,9,54.95615630177396
5530,5530,10,48.49072614862408
5531,5531,11,45.258011072049136
5532,5532,12,45.258011072049136
5533,5533,13,45.258011072049136
5534,5534,14,48.49072614862408
5535,5535,15,51.723441225199025
5536,5536,16,58.1888713783489
5537,5537,17,64.65430153149877
5538,5538,18,64.65430153149877
5539,5539,19,64.65430153149877
5540,5540,20,64.65430153149877
5541,5541,21,58.1888713783489
5542,5542,22,45.258011072049136
5543,5543,23,29.09443568917445
5544,5544,0,19.39629045944963
5545,5545,1,16.163575382874694
5546,5546,2,16.163575382874694
5547,5547,3,16.163575382874694
5548,5548,4,19.39629045944963
5549,5549,5,35.55986584232433
5550,5550,6,54.95615630177396
5551,5551,7,64.65430153149877
5552,5552,8,64.65430153149877
5553,5553,9,54.95615630177396
5554,5554,10,48.49072614862408
5555,5555,11,45.258011072049136
5556,5556,12,45.258011072049136
5557,5557,13,45.258011072049136
5558,5558,14,48.49072614862408
5559,5559,15,51.723441225199025
5560,5560,16,58.1888713783489
5561,5561,17,64.65430153149877
5562,5562,18,64.65430153149877
5563,5563,19,64.65430153149877
5564,5564,20,64.65430153149877
5565,5565,21,58.1888713783489
5566,5566,22,45.258011072049136
5567,5567,23,29.09443568917445
5568,5568,0,19.39629045944963
5569,5569,1,16.163575382874694
5570,5570,2,16.163575382874694
5571,5571,3,16.163575382874694
5572,5572,4,19.39629045944963
5573,5573,5,35.55986584232433
5574,5574,6,54.95615630177396
5575,5575,7,64.65430153149877
5576,5576,8,64.65430153149877
5577,5577,9,54.95615630177396
5578,5578,10,48.49072614862408
5579,5579,11,45.258011072049136
5580,5580,12,45.258011072049136
5581,5581,13,45.258011072049136
5582,5582,14,48.49072614862408
5583,5583,15,51.723441225199025
5584,5584,16,58.1888713783489
5585,5585,17,64.65430153149877
5586,5586,18,64.65430153149877
5587,5587,19,64.65430153149877
5588,5588,20,64.65430153149877
5589,5589,21,58.1888713783489
5590,5590,22,45.258011072049136
5591,5591,23,29.09443568917445
5592,5592,0,19.39629045944963
5593,5593,1,16.163575382874694
5594,5594,2,16.163575382874694
5595,5595,3,16.163575382874694
5596,5596,4,19.39629045944963
5597,5597,5,35.55986584232433
5598,5598,6,54.95615630177396
5599,5599,7,64.65430153149877
5600,5600,8,64.65430153149877
5601,5601,9,54.95615630177396
5602,5602,10,48.49072614862408
5603,5603,11,45.258011072049136
5604,5604,12,45.258011072049136
5605,5605,13,45.258011072049136
5606,5606,14,48.49072614862408
5607,5607,15,51.723441225199025
5608,5608,16,58.1888713783489
5609,5609,17,64.65430153149877
5610,5610,18,64.65430153149877
5611,5611,19,64.65430153149877
5612,5612,20,64.65430153149877
5613,5613,21,58.1888713783489
5614,5614,22,45.258011072049136
5615,5615,23,29.09443568917445
5616,5616,0,19.39629045944963
5617,5617,1,16.163575382874694
5618,5618,2,16.163575382874694
5619,5619,3,16.163575382874694
5620,5620,4,19.39629045944963
5621,5621,5,35.55986584232433
5622,5622,6,54.95615630177396
5623,5623,7,64.65430153149877
5624,5624,8,64.65430153149877
5625,5625,9,54.95615630177396
5626,5626,10,48.49072614862408
5627,5627,11,45.258011072049136
5628,5628,12,45.258011072049136
5629,5629,13,45.258011072049136
5630,5630,14,48.49072614862408
5631,5631,15,51.723441225199025
5632,5632,16,58.1888713783489
5633,5633,17,64.65430153149877
5634,5634,18,64.65430153149877
5635,5635,19,64.65430153149877
5636,5636,20,64.65430153149877
5637,5637,21,58.1888713783489
5638,5638,22,45.258011072049136
5639,5639,23,29.09443568917445
5640,5640,0,19.39629045944963
5641,5641,1,16.163575382874694
5642,5642,2,16.163575382874694
5643,5643,3,16.163575382874694
5644,5644,4,19.39629045944963
5645,5645,5,35.55986584232433
5646,5646,6,54.95615630177396
5647,5647,7,64.65430153149877
